,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view_encoded,condition_encoded,grade_encoded,tempo_imovel,tempo_renovacao,zipcode_encoded
18173,0.10339622641509434,0.0027743468624135967,0.10635964912280703,0.08298755186721991,0.1430046463603511,0.005110568158713639,3,1,1,0.0,0.0,0.0,67,0,3.0
1586,0.33584905660377357,0.0294220090511552,0.48793859649122806,0.0,0.7573567372225091,0.04794216063656382,4,3,2,0.0,0.0,3.0,34,0,5.0
15439,0.09132075471698113,0.0022037279225896648,0.10197368421052631,0.058091286307053944,0.14988814317673382,0.003940042432993432,2,1,1,0.0,2.0,0.0,77,0,14.0
2901,0.1018867924528302,0.006990384889138189,0.14802631578947367,0.0,0.22044398554465672,0.009759358749478777,3,1,1,0.0,2.0,0.0,64,0,31.0
16355,0.12452830188679247,0.00595454796015844,0.12390350877192984,0.10788381742738588,0.24281535019790057,0.008212059286725961,3,2,1,0.0,0.0,0.0,45,0,24.0
13661,0.21962264150943397,0.03200614960029415,0.319078947368421,0.0,0.38736878334193775,0.061298100394119114,4,2,2,0.0,2.0,4.0,52,0,10.0
19036,0.08377358490566038,0.0006845004267526998,0.12171052631578948,0.0,0.17742213044226468,0.0011475517173645596,2,1,3,0.0,0.0,0.0,25,0,1.0
952,0.09056603773584906,0.006136273737172431,0.09429824561403509,0.07053941908713693,0.22904835656513511,0.010509460122290646,3,1,1,0.0,0.0,0.0,61,0,47.0
18437,0.20301886792452833,0.0009855594640058782,0.24122807017543857,0.1016597510373444,0.4269488900361384,0.0020412406423992216,4,3,2,0.0,0.0,6.0,18,0,44.0
7475,0.053584905660377366,0.006227136625679427,0.07785087719298246,0.0,0.12751677852348997,0.018603203265985028,3,1,1,0.0,0.0,0.0,65,0,21.0
10668,0.08452830188679246,0.002156479220566027,0.12280701754385966,0.0,0.24453622440199624,0.00393889373257565,3,1,1,0.0,2.0,0.0,97,0,28.0
6842,0.15320754716981133,0.05931832238031692,0.11951754385964912,0.1950207468879668,0.41834451901566,0.061298100394119114,3,2,1,0.0,2.0,2.0,46,0,51.0
19168,0.1049056603773585,0.006499725291200413,0.1524122807017544,0.0,0.23421097917742217,0.013220393108256973,3,2,1,0.0,2.0,2.0,57,0,40.0
16022,0.13509433962264153,0.0015016606707256128,0.19627192982456143,0.0,0.21183961452417832,0.0028683049432025078,4,2,2,0.0,0.0,2.0,26,0,31.0
18757,0.11622641509433963,0.002108019013362296,0.11622807017543861,0.0995850622406639,0.20151436929960426,0.0034702239621204546,3,1,1,0.0,2.0,0.0,114,0,10.0
18275,0.05811320754716981,0.032908115206873596,0.08442982456140351,0.0,0.3199105145413871,0.03573721869762644,1,1,1,2.0,0.0,5.0,89,0,10.0
8811,0.10641509433962264,0.004773330409567498,0.1282894736842105,0.04979253112033195,0.2772328342798142,0.007293098952500089,3,1,1,0.0,0.0,2.0,77,0,39.0
3282,0.2158490566037736,0.030029578898971974,0.31359649122807015,0.0,0.5508518327310274,0.055293843310370815,5,2,2,0.0,2.0,4.0,55,0,10.0
13352,0.10566037735849056,0.008059538210570504,0.10087719298245613,0.0995850622406639,0.13612114954396837,0.010107414976066827,3,1,1,0.0,0.0,0.0,69,0,10.0
19117,0.22188679245283022,0.007014614992740055,0.1732456140350877,0.2821576763485477,0.3908105317501291,0.010968940289403583,4,2,1,0.0,0.0,4.0,47,0,45.0
12636,0.20830188679245284,0.007378066546768037,0.21381578947368424,0.16804979253112032,0.456203751505765,0.013479999402675781,3,3,2,0.0,0.0,2.0,34,0,10.0
13724,0.04830188679245283,0.003973736990705938,0.07017543859649122,0.0,0.12063328170710723,0.00807421523659208,2,1,1,0.0,0.0,1.0,101,18,50.0
13161,0.17132075471698116,0.007414411702170835,0.16118421052631582,0.16597510373443983,0.23421097917742217,0.006585499495146167,4,2,1,0.0,2.0,0.0,75,0,11.0
20611,0.12603773584905661,0.0015386115787184575,0.18311403508771928,0.0,0.14128377215625537,0.0027672193064376617,3,2,2,0.0,0.0,2.0,14,0,22.0
11615,0.12150943396226414,0.003925276783502207,0.12390350877192984,0.0995850622406639,0.20667699191189126,0.007982319203169493,4,2,1,0.0,3.0,0.0,56,0,27.0
13198,0.055094339622641514,0.004798772018349457,0.06907894736842106,0.02074688796680498,0.37016004130098096,0.01111023044079081,2,1,1,2.0,2.0,0.0,83,0,3.0
21073,0.19245283018867926,0.0034915579290288145,0.27960526315789475,0.0,0.41146102219927727,0.007486080622687522,4,2,2,0.0,0.0,4.0,11,0,25.0
18083,0.14641509433962266,0.0016234169413249868,0.14692982456140352,0.12448132780082988,0.3236964377903976,0.005455178284048342,3,1,2,3.0,0.0,2.0,106,0,10.0
11870,0.23245283018867927,0.0031002417558586874,0.2149122807017544,0.23236514522821577,0.46136637411805204,0.007522839036056557,4,3,2,0.0,0.0,6.0,23,0,35.0
20157,0.23471698113207548,0.0056238070459929766,0.24780701754385964,0.1763485477178423,0.3409051798313544,0.007798527136324319,5,3,2,0.0,0.0,4.0,16,0,38.0
9573,0.27622641509433965,0.00629498091576465,0.4013157894736842,0.0,0.4475993804852866,0.01188560322279389,4,3,2,0.0,0.0,6.0,21,0,34.0
4191,0.07018867924528302,0.007559792323782027,0.10197368421052631,0.0,0.19118912407503014,0.013725821292081202,3,1,1,0.0,2.0,0.0,69,0,15.0
15903,0.11169811320754718,0.0031499134682425114,0.09320175438596491,0.13070539419087138,0.18946824987093447,0.0043133700687726945,3,1,1,0.0,2.0,0.0,98,0,13.0
13850,0.19924528301886796,0.09112033335776534,0.2894736842105263,0.0,0.2875580795043883,0.04972034888329089,3,3,2,0.0,0.0,2.0,52,24,23.0
1353,0.11773584905660377,0.004484386424115252,0.09429824561403509,0.14522821576763484,0.2376527275856135,0.007775553127968671,3,2,1,0.0,2.0,0.0,47,0,47.0
66,0.18339622641509437,0.006377969020601039,0.2664473684210526,0.0,0.40457752538289454,0.011944186944100791,4,2,2,0.0,0.0,6.0,35,0,34.0
8838,0.24830188679245288,0.009854988887468736,0.3607456140350877,0.0,0.5147134744450181,0.01878010313032351,5,2,2,0.0,1.0,4.0,58,0,16.0
8462,0.08377358490566038,0.004308112420411681,0.12171052631578948,0.0,0.17225950782997762,0.008019077616538528,4,2,1,0.0,1.0,1.0,94,0,26.0
203,0.07622641509433963,0.004149405241819462,0.0668859649122807,0.08298755186721991,0.17742213044226468,0.00786744916139126,3,1,1,0.0,2.0,0.0,48,0,27.0
5527,0.06641509433962264,0.006348287143688754,0.09649122807017545,0.0,0.2049561177077956,0.011766138379344527,3,1,1,0.0,3.0,1.0,44,0,10.0
13616,0.11471698113207547,0.0016791461796092776,0.16666666666666669,0.0,0.24281535019790057,0.002432947484863,3,2,2,0.0,0.0,2.0,10,0,43.0
11824,0.11396226415094339,0.006602097478918295,0.16557017543859648,0.0,0.31337119256582346,0.012354272993249087,3,2,1,0.0,0.0,2.0,35,0,17.0
6815,0.1539622641509434,0.001871775503244108,0.22368421052631576,0.0,0.2462570986060919,0.002638564859646039,3,2,2,0.0,0.0,2.0,25,0,4.0
12210,0.2226415094339623,0.004301449141921168,0.32346491228070173,0.0,0.7246601273446912,0.00746540401516744,4,2,2,3.0,0.0,4.0,21,0,36.0
17830,0.06566037735849056,0.0055002335176234625,0.09539473684210527,0.0,0.1309585269316813,0.010429051093045882,3,1,1,0.0,2.0,0.0,57,0,10.0
17508,0.3222641509433962,0.00958240022194775,0.41118421052631576,0.10788381742738588,0.3822061607296507,0.01253232155800535,3,3,2,3.0,0.0,6.0,23,0,35.0
8905,0.18566037735849059,0.001986868495352969,0.1600877192982456,0.20746887966804978,0.2583032180347617,0.0036172576155965946,5,3,1,0.0,1.0,0.0,98,0,11.0
16812,0.09584905660377359,0.018644458969045437,0.1392543859649123,0.0,0.35467217346411983,0.050836885689375326,4,1,1,0.0,2.0,0.0,59,0,17.0
19087,0.05433962264150943,0.0049617194650720025,0.07894736842105263,0.0,0.14644639476854243,0.008502680492424895,3,1,1,0.0,1.0,1.0,80,0,25.0
11222,0.13056603773584907,0.004591604632553507,0.09649122807017545,0.1763485477178423,0.18602650146274313,0.00800529321152514,3,1,1,0.0,0.0,0.0,68,0,1.0
9366,0.052830188679245285,0.008843987814680898,0.07675438596491228,0.0,0.15505076578902083,0.012462250832520626,2,1,1,0.0,2.0,1.0,71,0,10.0
13986,0.16150943396226417,0.002713771603408933,0.16118421052631582,0.13900414937759337,0.15849251419721222,0.003918217125055568,3,1,2,0.0,2.0,0.0,79,0,22.0
2971,0.05811320754716981,0.0069540397337353906,0.08442982456140351,0.0,0.19807262089141286,0.011313550414738286,3,1,1,0.0,0.0,0.0,72,0,15.0
19637,0.14716981132075474,0.001933562267428865,0.21381578947368424,0.0,0.36671829289278957,0.004208838330754501,4,2,2,0.0,0.0,2.0,10,0,9.0
8193,0.07849056603773585,0.007009768972019681,0.04714912280701754,0.12655601659751037,0.23593185338151784,0.01277239994532186,3,1,1,0.0,2.0,1.0,43,0,41.0
6511,0.19849056603773588,0.02059982832971598,0.16557017543859648,0.23236514522821577,0.35811392187231117,0.008364836442291013,3,2,1,2.0,2.0,4.0,70,41,37.0
17929,0.09207547169811321,0.00043917062778381176,0.13377192982456143,0.0,0.19118912407503014,0.0006823280481627111,3,3,3,0.0,0.0,0.0,17,0,15.0
822,0.20528301886792455,0.002713771603408933,0.17543859649122806,0.23236514522821577,0.3939081053175013,0.004995698116935406,3,2,2,3.0,1.0,4.0,93,0,39.0
3064,0.1358490566037736,0.006268933554392645,0.19736842105263158,0.0,0.2410944759938049,0.019685279059535994,4,2,2,0.0,0.0,2.0,54,0,47.0
555,0.2037735849056604,0.017354811704836146,0.29605263157894735,0.0,0.5706418860781277,0.03275978721473461,4,2,2,1.0,0.0,4.0,25,0,31.0
6256,0.13207547169811323,0.005498416259853323,0.10416666666666667,0.16597510373443983,0.2410944759938049,0.009077030701316066,5,2,1,0.0,2.0,0.0,61,0,20.0
10519,0.04000000000000001,0.005906087752954709,0.0581140350877193,0.0,0.21872311134056105,0.010837988441776395,2,1,1,0.0,0.0,0.0,70,0,41.0
17117,0.09207547169811321,0.0033195241934555696,0.08442982456140351,0.09336099585062241,0.20839786611598693,0.006144398534717746,3,1,1,0.0,0.0,0.0,77,0,3.0
10697,0.23245283018867927,0.004482569166345113,0.17214912280701755,0.3132780082987552,0.4011357769747032,0.007729605111257379,4,3,1,1.0,0.0,6.0,36,0,22.0
12170,0.05811320754716981,0.005767976162424076,0.08442982456140351,0.0,0.12579590431939425,0.01180174809229578,3,1,1,0.0,2.0,0.0,67,0,10.0
11935,0.09056603773584906,0.0047472830481954924,0.13157894736842107,0.0,0.1877473756668388,0.007725010309586248,3,1,1,0.0,2.0,0.0,31,0,9.0
17516,0.17811320754716983,0.006954645486325437,0.2587719298245614,0.0,0.4269488900361384,0.015396031699536726,4,2,2,0.0,2.0,4.0,40,0,45.0
10950,0.1728301886792453,0.0033195241934555696,0.16337719298245612,0.16597510373443983,0.3271381861985889,0.006138655032628835,3,2,2,0.0,0.0,2.0,99,0,33.0
16538,0.03924528301886793,0.002565362218847507,0.05701754385964912,0.0,0.13440027533987264,0.004714266514578732,2,1,1,0.0,0.0,0.0,44,0,38.0
591,0.11547169811320755,0.019472522759639187,0.16776315789473684,0.0,0.2841163310961969,0.04928958622662251,3,1,1,0.0,2.0,0.0,58,0,46.0
17447,0.1150188679245283,0.002713771603408933,0.07171052631578947,0.18049792531120332,0.15332989158492516,0.004995698116935406,4,1,1,0.0,2.0,0.0,73,0,11.0
14853,0.2128301886792453,0.0746226615678452,0.23464912280701755,0.14107883817427386,0.3477886766477371,0.10583091819070493,3,2,2,0.0,0.0,2.0,29,0,9.0
5689,0.1366037735849057,0.002447240463788413,0.19846491228070173,0.0,0.26346584064704875,0.004490269933111175,4,1,1,0.0,2.0,2.0,112,0,14.0
17913,0.14943396226415095,0.004019774187549482,0.11842105263157894,0.18672199170124482,0.1395628979521597,0.007472296217674134,3,1,1,0.0,0.0,0.0,76,0,41.0
4890,0.03924528301886793,0.002713771603408933,0.03289473684210527,0.04564315352697095,0.2617449664429531,0.004995698116935406,1,1,1,4.0,0.0,0.0,88,0,50.0
9130,0.25660377358490566,0.02979636415180402,0.2631578947368421,0.20746887966804978,0.3770435381173637,0.009235551358970029,5,3,1,3.0,0.0,4.0,64,0,7.0
14031,0.04754716981132076,0.0036902447785641113,0.06907894736842106,0.0,0.25141972121837897,0.008928848347422143,3,1,1,0.0,0.0,1.0,76,0,38.0
21347,0.10566037735849056,0.0007511332116578297,0.12280701754385966,0.058091286307053944,0.23076923076923078,0.001273908763320617,3,2,2,0.0,0.0,2.0,10,0,50.0
12427,0.08075471698113208,0.005324565266509938,0.0800438596491228,0.07053941908713693,0.18602650146274313,0.008820870508150603,3,1,1,0.0,2.0,0.0,44,0,25.0
390,0.09509433962264151,0.0043008433893311215,0.1381578947368421,0.0,0.18086387885045607,0.00800529321152514,4,1,1,0.0,0.0,0.0,67,0,50.0
18386,0.136,0.15167136225882716,0.1975877192982456,0.0,0.2913440027533988,0.24943914702101774,3,1,1,0.0,0.0,0.0,43,0,46.0
14628,0.17660377358490567,0.005821888142938226,0.256578947368421,0.0,0.41318189640337294,0.010880490357234342,3,2,2,0.0,0.0,4.0,35,0,2.0
5433,0.2747169811320755,0.0030166478984322512,0.28728070175438597,0.21161825726141079,0.2823954568921012,0.005127798664980374,5,3,2,0.0,0.0,4.0,10,0,47.0
15192,0.19849056603773588,0.020266058652600283,0.1282894736842105,0.3029045643153527,0.4424367578729995,0.016723929382493116,4,3,1,1.0,1.0,2.0,60,0,30.0
3645,0.0709433962264151,0.0038053377706729723,0.10307017543859649,0.0,0.2496988470142833,0.006601581300995118,3,2,1,0.0,0.0,0.0,84,0,28.0
14009,0.0739622641509434,0.004786656966548525,0.10745614035087718,0.0,0.1843056272586474,0.0090161495791736,3,1,1,0.0,0.0,0.0,57,0,10.0
5715,0.1818867924528302,0.00479998352352955,0.2642543859649123,0.0,0.42006539321975567,0.009780035356998859,3,2,2,0.0,0.0,6.0,32,0,45.0
10393,0.11471698113207547,0.0023503200493809506,0.15460526315789475,0.022821576763485476,0.1843056272586474,0.004306477866265999,4,2,2,0.0,0.0,2.0,115,0,32.0
20337,0.0709433962264151,0.0002150421694665561,0.10307017543859649,0.0,0.23421097917742217,0.00575843519434288,3,2,3,0.0,0.0,2.0,11,0,39.0
15779,0.07622641509433963,0.004046427301511534,0.11074561403508772,0.0,0.175701256238169,0.007522839036056557,4,1,1,0.0,2.0,0.0,54,0,49.0
7282,0.08,0.11315034355258144,0.11622807017543861,0.0,0.3288590604026846,0.05579352799210613,3,2,1,0.0,2.0,0.0,27,0,10.0
1829,0.15622641509433965,0.004706697624662368,0.09758771929824563,0.24481327800829875,0.25486146962657036,0.008062728232414258,3,1,1,0.0,2.0,0.0,74,0,11.0
19449,0.10943396226415096,0.0069540397337353906,0.15899122807017546,0.0,0.37532266391326796,0.013293909934995043,3,1,2,0.0,0.0,4.0,50,0,4.0
11905,0.1728301886792453,0.003002109836271132,0.25109649122807015,0.0,0.4303906384443298,0.0055424795157998,4,2,2,0.0,0.0,2.0,19,0,49.0
15584,0.07547169811320754,0.003410387081962565,0.10964912280701754,0.0,0.26862846325933576,0.006316703597385098,3,2,1,4.0,1.0,1.0,74,0,38.0
12574,0.05132075471698114,0.008680434615368307,0.07456140350877193,0.0,0.17398038203407334,0.016310397232091475,3,1,1,0.0,0.0,0.0,56,0,24.0
14977,0.07018867924528302,0.0005633499087433723,0.03618421052631579,0.12448132780082988,0.21700223713646538,0.0026523492646594276,3,1,1,0.0,0.0,1.0,119,0,10.0
13690,0.09886792452830188,0.008165544913828666,0.1118421052631579,0.06016597510373444,0.20667699191189126,0.010968940289403583,4,2,1,0.0,0.0,2.0,74,0,1.0
214,0.1079245283018868,0.0034830773927681615,0.1567982456140351,0.0,0.29788332472896234,0.009245889662730069,4,2,2,0.0,0.0,2.0,46,0,38.0
3471,0.2046037735849057,0.003143855942342045,0.29725877192982453,0.0,0.33402168301497165,0.0061214245263621,5,2,2,0.0,0.0,2.0,18,0,29.0
19874,0.14384905660377362,0.004213009263774359,0.20899122807017545,0.0,0.25141972121837897,0.007011667350143415,3,2,2,0.0,0.0,2.0,18,0,18.0
11898,0.1516981132075472,0.006590588179707408,0.13486842105263158,0.16182572614107885,0.3271381861985889,0.010900018264336642,3,1,1,0.0,2.0,2.0,47,0,20.0
15532,0.19396226415094342,0.0052330966254128955,0.13596491228070173,0.27593360995850624,0.2875580795043883,0.009222915654374423,4,2,1,0.0,2.0,2.0,35,0,47.0
5440,0.21660377358490568,0.0075979547369549654,0.31469298245614036,0.0,0.5078299776286354,0.015578675065964121,4,2,2,0.0,0.0,6.0,25,0,36.0
11948,0.14566037735849058,0.002108019013362296,0.1842105263157895,0.051867219917012444,0.27275856134916543,0.0038469976991530627,4,1,1,0.0,0.0,2.0,99,0,28.0
9529,0.09056603773584906,0.004391706277838117,0.13157894736842107,0.0,0.1963517466873172,0.007713523305408426,3,2,1,0.0,2.0,0.0,34,0,29.0
6577,0.23622641509433964,0.004425628422880729,0.23464912280701755,0.2053941908713693,0.09998279125795904,0.006489008660052449,3,3,2,0.0,2.0,2.0,85,0,33.0
9981,0.20905660377358493,0.017958141284522597,0.30372807017543857,0.0,0.25486146962657036,0.021769021617393164,3,1,1,0.0,1.0,2.0,65,0,21.0
16963,0.14113207547169812,0.0038192700802440454,0.2050438596491228,0.0,0.2789537084839099,0.00733330346712247,4,2,2,0.0,0.0,2.0,30,0,49.0
643,0.10339622641509434,0.00034588472891662966,0.13596491228070173,0.02697095435684647,0.19118912407503014,0.0008052389928654216,3,2,3,4.0,0.0,4.0,9,0,37.0
21092,0.10339622641509434,0.002651984839224176,0.15021929824561403,0.0,0.24281535019790057,0.0043776972921685045,3,2,2,0.0,0.0,0.0,13,0,9.0
6974,0.10037735849056605,0.003570911518324924,0.14583333333333331,0.0,0.213560488728274,0.00758372015819902,3,2,2,0.0,2.0,0.0,35,0,9.0
1155,0.030943396226415096,0.0015022664233156594,0.044956140350877194,0.0,0.19979349509550853,0.004421347908044234,2,1,1,0.0,2.0,1.0,106,0,14.0
2396,0.10415094339622642,0.005422697186097493,0.08881578947368421,0.11825726141078838,0.11719153329891586,0.005219694698402961,4,1,1,0.0,0.0,0.0,64,0,50.0
7157,0.07849056603773585,0.0021928243759688254,0.07017543859649122,0.08298755186721991,0.17398038203407334,0.005110568158713639,2,1,1,0.0,2.0,0.0,105,84,11.0
20792,0.08830188679245284,0.00034225021337634984,0.07236842105263158,0.10580912863070539,0.20323524350369992,0.0006329339301980705,2,2,2,0.0,0.0,2.0,10,0,19.0
3629,0.05811320754716981,0.004046427301511534,0.06469298245614036,0.03734439834024896,0.26002409223885736,0.007522839036056557,4,1,1,4.0,0.0,1.0,99,0,38.0
19872,0.08830188679245284,0.0005645614139234655,0.09320175438596491,0.06639004149377593,0.18258475305455174,0.0009201090346436559,2,3,2,0.0,0.0,2.0,17,0,3.0
18928,0.11245283018867926,0.007051565900732899,0.09539473684210527,0.12863070539419086,0.2376527275856135,0.008637078441305429,4,2,1,0.0,1.0,0.0,74,0,48.0
11224,0.03471698113207547,0.002108019013362296,0.050438596491228074,0.0,0.1309585269316813,0.0038469976991530627,2,1,1,0.0,3.0,1.0,91,0,10.0
8952,0.11396226415094339,0.004908413237147898,0.11732456140350876,0.0912863070539419,0.3391843056272587,0.009157439730560829,4,2,1,0.0,2.0,2.0,44,0,47.0
9758,0.12754716981132078,0.004434108959141382,0.07675438596491228,0.2053941908713693,0.1929099982791258,0.008901279537395368,4,1,1,0.0,2.0,0.0,63,0,30.0
20200,0.1418867924528302,0.0035382008784624057,0.206140350877193,0.0,0.3288590604026846,0.007774404427550889,2,2,1,3.0,0.0,2.0,15,0,5.0
1100,0.4362264150943396,0.008608350057152757,0.6337719298245614,0.0,0.7487523662020307,0.014649376427978205,5,4,2,0.0,0.0,3.0,20,0,31.0
3116,0.2037735849056604,0.018383985355325382,0.29605263157894735,0.0,0.2324901049733265,0.017403960029820264,3,3,2,0.0,0.0,6.0,73,21,48.0
16926,0.08981132075471698,0.00493506635110995,0.049342105263157895,0.15352697095435686,0.20667699191189126,0.011478963274898942,3,1,1,0.0,1.0,0.0,70,0,45.0
14458,0.06037735849056604,0.0055032622805736954,0.08771929824561403,0.0,0.1309585269316813,0.011298617309307115,3,1,1,0.0,2.0,1.0,55,0,9.0
19363,0.1547169811320755,0.03134890804009355,0.22478070175438597,0.0,0.35811392187231117,0.045774562948208544,4,2,2,0.0,3.0,2.0,46,0,29.0
19132,0.21509433962264154,0.005188270933749444,0.14035087719298245,0.3257261410788382,0.3495095508518328,0.009992544934288592,4,2,1,3.0,1.0,2.0,63,0,45.0
20393,0.18520754716981133,0.005697708861978666,0.26907894736842103,0.0,0.3563930476682155,0.010654196374931221,6,3,2,0.0,0.0,0.0,18,0,10.0
1641,0.1577358490566038,0.007301135967832113,0.22916666666666663,0.0,0.4303906384443298,0.011543290498294754,4,2,1,0.0,2.0,4.0,61,0,10.0
11074,0.10867924528301888,0.005339103328671057,0.10197368421052631,0.10580912863070539,0.2789537084839099,0.010739200205847114,3,1,1,0.0,0.0,2.0,47,0,20.0
12445,0.06641509433962264,0.0037738386359905474,0.05592105263157894,0.07676348547717843,0.1602133884013079,0.007005923848054504,3,2,1,0.0,1.0,0.0,77,0,11.0
20172,0.19516981132075473,0.0027658663261529437,0.22697368421052633,0.10705394190871369,0.34262605403545005,0.0043283031742038635,3,3,2,0.0,0.0,2.0,17,0,51.0
3957,0.29358490566037737,0.010492240612197798,0.31469298245614036,0.21161825726141079,0.4923421097917743,0.013735010895423462,5,3,2,3.0,0.0,6.0,34,0,36.0
6287,0.3071698113207547,0.12704691372084134,0.2225877192982456,0.42323651452282157,0.34606780244364144,0.09932697642522131,4,3,1,0.0,0.0,6.0,24,0,9.0
3023,0.07924528301886792,0.0021807093241678925,0.08223684210526316,0.06224066390041494,0.14988814317673382,0.004576422464444851,3,1,1,0.0,2.0,0.0,103,0,14.0
10199,0.16301886792452833,0.020336325953045693,0.2368421052631579,0.0,0.34606780244364144,0.03989091940832739,4,2,2,0.0,2.0,2.0,44,0,36.0
16420,0.05811320754716981,0.0004367476174236252,0.07346491228070176,0.02074688796680498,0.13267940113577698,0.0008603766129189742,2,1,2,0.0,0.0,0.0,16,0,33.0
8985,0.06415094339622641,0.0032831790380527717,0.09320175438596491,0.0,0.21183961452417832,0.0038469976991530627,4,1,1,3.0,0.0,0.0,108,0,14.0
13828,0.2,0.004282670811629722,0.2905701754385965,0.0,0.37016004130098096,0.008855331520684073,4,2,2,0.0,0.0,4.0,33,0,23.0
5820,0.18037735849056605,0.004790897234678851,0.1743421052631579,0.16597510373443983,0.20151436929960426,0.009176967637663128,3,2,1,0.0,2.0,4.0,74,33,9.0
16383,0.11320754716981134,0.008857314371661925,0.11732456140350876,0.08921161825726141,0.26002409223885736,0.00786744916139126,3,1,1,0.0,0.0,0.0,48,0,51.0
10423,0.18867924528301888,0.003646630592080754,0.2741228070175438,0.0,0.41146102219927727,0.006454547647518979,4,2,2,0.0,0.0,4.0,25,0,4.0
5093,0.05433962264150943,0.0015386115787184575,0.07894736842105263,0.0,0.1309585269316813,0.00393889373257565,2,1,1,0.0,2.0,0.0,106,0,14.0
1499,0.23245283018867927,0.0043093239255917746,0.19956140350877194,0.26141078838174275,0.35467217346411983,0.008021375017374092,4,2,1,3.0,1.0,2.0,47,0,25.0
13394,0.15547169811320757,0.005167675345687859,0.14035087719298245,0.16182572614107885,0.32197556358630186,0.009301027282783623,3,2,1,0.0,2.0,2.0,58,0,27.0
17927,0.0649056603773585,0.0015567841564198567,0.09429824561403509,0.0,0.12923765272758564,0.00575843519434288,3,1,1,0.0,0.0,1.0,114,0,38.0
8218,0.09584905660377359,0.005286402853337,0.09539473684210527,0.08298755186721991,0.22216485974875239,0.009328596092810398,3,1,1,0.0,0.0,0.0,35,0,47.0
9335,0.12000000000000001,0.00452436609505833,0.10855263157894736,0.12448132780082988,0.24453622440199624,0.007768660925461978,3,2,1,0.0,0.0,0.0,42,0,1.0
17632,0.21735849056603776,0.0027010507990179533,0.25,0.12448132780082988,0.2858372053002926,0.004995698116935406,4,2,2,0.0,2.0,0.0,99,0,14.0
2923,0.06641509433962264,0.004620075004285699,0.09649122807017545,0.0,0.1481672689726381,0.008610658331696434,4,1,1,0.0,0.0,1.0,65,0,1.0
18721,0.2037735849056604,0.12818754584789915,0.2368421052631579,0.11203319502074688,0.1137497848907245,0.0788111869636287,5,3,2,0.0,0.0,2.0,30,0,10.0
20682,0.24679245283018872,0.0026840897264966477,0.35855263157894735,0.0,0.5405265875064533,0.005570048325826575,4,3,2,0.0,0.0,4.0,10,0,4.0
4808,0.169811320754717,0.003375859184329907,0.24671052631578944,0.0,0.3684391670968853,0.006057097302966288,3,2,2,0.0,0.0,4.0,25,0,35.0
8652,0.08075471698113208,0.0057304195018411845,0.11732456140350876,0.0,0.16537601101359495,0.010452025101401528,3,1,1,0.0,2.0,0.0,58,0,49.0
19897,0.10943396226415096,0.0004597662158453974,0.15899122807017546,0.0,0.23076923076923078,0.000722532562785093,3,2,3,0.0,0.0,2.0,16,0,37.0
12088,0.14716981132075474,0.0027773756253638296,0.21381578947368424,0.0,0.2617449664429531,0.00532652383725672,4,2,2,0.0,2.0,2.0,22,0,29.0
12108,0.07622641509433963,0.0027810101409041096,0.11074561403508772,0.0,0.16709688521769062,0.005123203863309245,3,1,1,0.0,2.0,0.0,65,0,11.0
7272,0.29962264150943396,0.005621384035632789,0.43530701754385964,0.0,0.2669075890552401,0.009556038775531302,4,3,2,0.0,0.0,6.0,16,0,47.0
13201,0.21886792452830192,0.0027016565516080004,0.31798245614035087,0.0,0.41834451901566,0.006971462835521034,4,2,2,0.0,0.0,4.0,19,0,9.0
15035,0.05584905660377358,0.004409878855539516,0.08114035087719298,0.0,0.21183961452417832,0.013799338118819273,3,1,1,0.0,0.0,0.0,70,0,41.0
11035,0.11547169811320755,0.00792324387781001,0.09100877192982457,0.14522821576763484,0.24281535019790057,0.013002140028878327,4,1,1,0.0,0.0,0.0,65,0,10.0
2140,0.1667924528301887,0.008922735651386961,0.24232456140350878,0.0,0.25486146962657036,0.020827087274811643,5,2,2,2.0,1.0,2.0,82,0,30.0
16929,0.22037735849056606,0.0069540397337353906,0.16885964912280704,0.2863070539419087,0.35295129926002416,0.013036601041411798,5,2,1,0.0,2.0,2.0,56,0,10.0
5773,0.2256603773584906,0.014956637200841512,0.32785087719298245,0.0,0.4957838581999656,0.02821208226073432,4,2,2,1.0,0.0,3.0,39,0,4.0
6107,0.1486792452830189,0.006348287143688754,0.14583333333333331,0.13278008298755187,0.26862846325933576,0.010739200205847114,4,1,1,0.0,0.0,2.0,48,0,30.0
13840,0.10264150943396227,0.003953747155234399,0.14912280701754388,0.0,0.2772328342798142,0.008169557371268015,3,2,2,0.0,0.0,0.0,30,0,9.0
20873,0.22007547169811323,0.003194133407315916,0.31973684210526315,0.0,0.36620203063156087,0.005919253252832407,6,2,2,0.0,0.0,0.0,12,0,10.0
15866,0.11169811320754718,0.005790994760845848,0.16228070175438597,0.0,0.25141972121837897,0.011263007596355862,3,1,1,0.0,0.0,2.0,56,0,1.0
15157,0.1079245283018868,0.005606240220881624,0.1567982456140351,0.0,0.2703493374634315,0.008901279537395368,3,1,1,0.0,0.0,2.0,46,0,10.0
5775,0.14113207547169812,0.005021083218896573,0.13706140350877194,0.12863070539419086,0.09137842023748065,0.005478152292403988,3,2,1,0.0,0.0,4.0,10,0,14.0
